Section,Category,Item_Description,Status_Value,Owner,Links
Metadata,Release Info,Environment,Stage,,
Metadata,Release Info,Status,,,
Metadata,Release Info,Prod release owner,"@Umamahesh ,  @Deepti Vaidyula ,  @Harika Guntamukkala",,
Metadata,Release Info,Release date,2026.04.07,,
Metadata,Release Info,DB changes,Connect : release/2026.04.07,,
Metadata,Release Info,Platform,release/2026.04.07,,
Metadata,Release Info,Notification, No change,,
Metadata,Release Info,Branch,release/2026.04.02,,
Artefacts,Artefacts,Chip1 Part,2026.04.07.0,,
Artefacts,Artefacts,Chip1 Transaction,2026.04.07.5,,
Artefacts,Artefacts,Chip1 CRM WebUI,2026.04.07.5,,
Artefacts,Artefacts,Chip1 WebUI,2026.04.07.0,,
Artefacts,Artefacts,fn-connect,2026.04.07.4,,
Deployed Items,General,UI,,,
Deployed Items,General,Local aware Data format (,,,
Deployed Items,General,"US locale uses MM/DD/YYYY, All other locales (including Germany, rest of C1 regions) use DD/MM/YYYY,
see description for more info) :",,,https://github.com/altirllc/chip1-webui/pull/1674
Deployed Items,General,"Dashboard, Accounts, Parts, Sourcing",,@Harika Guntamukkala,
Deployed Items,General,"Projects, Sales, RMA, Contacts, Campaign",,@Deepti Vaidyula,
Deployed Items,General,"Purchasing, Warehousing, Tasks",,@Umamahesh,
Deployed Items,General,Refresh price on Market Activity,Verified,@Harika Guntamukkala,
Deployed Items,General,Adding MPN in Order overview,,@Deepti Vaidyula,
Deployed Items,General,Delete Document,,@Harika Guntamukkala,
Deployed Items,General,BE,,,
Deployed Items,MC1,theme parameter,,@Harika Guntamukkala,
Deployed Items,MC1,"Part service - For parts with different manufacturer name in Part and Global part failing to fetch part details in RFQ creation. Ex: GlUPD720201K8-711-BAC-A, part collection has manufacturer as Renesas Technology and Global part has Renesas Electronics. ",,@Harika Guntamukkala,
Deployed Items,MC1,"Databit migration enhancements from Andrey., Some correction for databit calculations. (Shortly, all databits for all entities should be validated unless something is really broken/null pointer is should not be blocker for release)",Verified,@Harika Guntamukkala,
Deployed Items,MC1,"Sales, Accounts, contacts",,@Deepti Vaidyula,
Deployed Items,MC1,"Purchasing, warehousing",,@Umamahesh,
Deployed Items,MC1,Dashboards,,@Harika Guntamukkala,
Deployed Items,MC1,"Payment terms populating in Quote, SO and Invoice from Account
not fixed",,@Deepti Vaidyula,
Deployed Items,MC1,Connect (Deploying from feature branch : bugfix/fix-so-sync-issues),,@Harika Guntamukkala,
Deployed Items,MC1,Duplicate contact issue,,@Deepti Vaidyula,
Deployed Items,MC1,Verfied,,@Harika Guntamukkala,
Deployed Items,Teams #,April03_04,,@Deepti Vaidyula,
Deployed Items,Teams #,Issue persists,,@Deepti Vaidyula,
Deployed Items,PO,Implement the same for manufacture like SO. (requires xCRM change as well)- Okay,,@Umamahesh,
Deployed Items,PO,PO User name reconciliation ,Verified,@Umamahesh,
Deployed Items,PO,PO IB -> add a default role -> Buyer- copy to Po line and adding buyer role -Pending for Downstream change- Pending,,@Umamahesh,
Deployed Items,PO,SO ,,@Deepti Vaidyula,
Deployed Items,PO,Manufacturer name (requires xCRM change as well),,@Umamahesh,
Deployed Items,PO,"Tax Percent
make phone as optional in rfq creation modal (",,@Umamahesh,
Deployed Items,feat(validation),")
attach SR to existing PO (",,@Deepti Vaidyula,
Deployed Items,feat(sr-fab-action),),,@Umamahesh,
Deployed Items,Fixes,Offers and SR changes (,,,
Deployed Items,Fixes,),Verified,@Harika Guntamukkala,
Deployed Items,Update,"Made id fields in account Id section editable , trigger upload relevant document in has NDA , has Quality Aggrement , has Consignment (",,,
Deployed Items,Update,")
vendor code mapping, hide invoice delivery section and update approvals (",verified,@Deepti Vaidyula,
Deployed Items,fix(sales orders),),,@Deepti Vaidyula,
Deployed Items,fix(sales orders),Still persists,,,
Deployed Items,fix(sales orders),Excess offers - Init different details page and model (,,,
Deployed Items,fix(sales orders),),,@Umamahesh,
Deployed Items,fix(sales orders),Validation not required,,,
